Isolates,Level 1,Level 2
6259_6#9_S_pneumoniae_Spanish_23F.dna,31,115
6259_7#10_S_pneumoniae_Spanish_23F.dna,49,185
6259_7#11_S_pneumoniae_Spanish_23F.dna,50,192
6259_7#12_S_pneumoniae_Spanish_23F.dna,24,93
6259_7#13_S_pneumoniae_Spanish_23F.dna,24,93
6259_7#14_S_pneumoniae_Spanish_23F.dna,69,291
6259_7#15_S_pneumoniae_Spanish_23F.dna,77,346
6259_7#16_S_pneumoniae_Spanish_23F.dna,71,310
6259_7#17_S_pneumoniae_Spanish_23F.dna,71,307
6259_7#18_S_pneumoniae_Spanish_23F.dna,67,278
6259_7#19_S_pneumoniae_Spanish_23F.dna,65,268
6259_7#1_S_pneumoniae_Spanish_23F.dna,75,321
6259_7#20_S_pneumoniae_Spanish_23F.dna,17,63
6259_7#21_S_pneumoniae_Spanish_23F.dna,17,63
6259_7#22_S_pneumoniae_Spanish_23F.dna,73,316
6259_7#23_S_pneumoniae_Spanish_23F.dna,67,281
6259_7#24_S_pneumoniae_Spanish_23F.dna,60,244
6259_7#2_S_pneumoniae_Spanish_23F.dna,73,316
6259_7#3_S_pneumoniae_Spanish_23F.dna,71,310
6259_7#4_S_pneumoniae_Spanish_23F.dna,48,184
6259_7#5_S_pneumoniae_Spanish_23F.dna,78,349
6259_7#6_S_pneumoniae_Spanish_23F.dna,42,161
6259_7#7_S_pneumoniae_Spanish_23F.dna,31,115
6259_7#8_S_pneumoniae_Spanish_23F.dna,31,115
6259_7#9_S_pneumoniae_Spanish_23F.dna,77,334
6259_8#10_S_pneumoniae_Spanish_23F.dna,64,267
6259_8#11_S_pneumoniae_Spanish_23F.dna,64,267
6259_8#12_S_pneumoniae_Spanish_23F.dna,24,93
6259_8#13_S_pneumoniae_Spanish_23F.dna,79,356
6259_8#14_S_pneumoniae_Spanish_23F.dna,77,335
6259_8#15_S_pneumoniae_Spanish_23F.dna,51,196
6259_8#16_S_pneumoniae_Spanish_23F.dna,59,240
6259_8#17_S_pneumoniae_Spanish_23F.dna,60,247
6259_8#18_S_pneumoniae_Spanish_23F.dna,5,16
6259_8#19_S_pneumoniae_Spanish_23F.dna,76,328
6259_8#1_S_pneumoniae_Spanish_23F.dna,61,248
6259_8#20_S_pneumoniae_Spanish_23F.dna,77,345
6259_8#21_S_pneumoniae_Spanish_23F.dna,69,291
6259_8#22_S_pneumoniae_Spanish_23F.dna,57,223
6259_8#23_S_pneumoniae_Spanish_23F.dna,59,239
6259_8#24_S_pneumoniae_Spanish_23F.dna,74,319
6259_8#2_S_pneumoniae_Spanish_23F.dna,58,234
6259_8#3_S_pneumoniae_Spanish_23F.dna,24,93
6259_8#4_S_pneumoniae_Spanish_23F.dna,34,130
6259_8#5_S_pneumoniae_Spanish_23F.dna,71,307
6259_8#6_S_pneumoniae_Spanish_23F.dna,38,146
6259_8#7_S_pneumoniae_Spanish_23F.dna,71,307
6259_8#8_S_pneumoniae_Spanish_23F.dna,25,96
6259_8#9_S_pneumoniae_Spanish_23F.dna,66,275
6593_4#10_S_pneumoniae_Spanish_23F.dna,32,122
6593_4#11_S_pneumoniae_Spanish_23F.dna,32,122
6593_4#12_S_pneumoniae_Spanish_23F.dna,74,318
6593_4#13_S_pneumoniae_Spanish_23F.dna,33,126
6593_4#14_S_pneumoniae_Spanish_23F.dna,77,344
6593_4#15_S_pneumoniae_Spanish_23F.dna,33,124
6593_4#16_S_pneumoniae_Spanish_23F.dna,42,160
6593_4#17_S_pneumoniae_Spanish_23F.dna,52,203
6593_4#18_S_pneumoniae_Spanish_23F.dna,69,294
6593_4#19_S_pneumoniae_Spanish_23F.dna,62,252
6593_4#1_S_pneumoniae_Spanish_23F.dna,64,267
6593_4#20_S_pneumoniae_Spanish_23F.dna,79,350
6593_4#21_S_pneumoniae_Spanish_23F.dna,77,346
6593_4#22_S_pneumoniae_Spanish_23F.dna,42,161
6593_4#23_S_pneumoniae_Spanish_23F.dna,74,318
6593_4#24_S_pneumoniae_Spanish_23F.dna,49,185
6593_4#2_S_pneumoniae_Spanish_23F.dna,33,123
6593_4#3_S_pneumoniae_Spanish_23F.dna,4,9
6593_4#4_S_pneumoniae_Spanish_23F.dna,79,359
6593_4#5_S_pneumoniae_Spanish_23F.dna,45,170
6593_4#6_S_pneumoniae_Spanish_23F.dna,65,268
6593_4#7_S_pneumoniae_Spanish_23F.dna,59,240
6593_4#8_S_pneumoniae_Spanish_23F.dna,79,355
6593_4#9_S_pneumoniae_Spanish_23F.dna,69,294
6593_5#10_S_pneumoniae_Spanish_23F.dna,79,358
6593_5#11_S_pneumoniae_Spanish_23F.dna,58,227
6593_5#12_S_pneumoniae_Spanish_23F.dna,71,305
6593_5#13_S_pneumoniae_Spanish_23F.dna,63,253
6593_5#14_S_pneumoniae_Spanish_23F.dna,71,307
6593_5#15_S_pneumoniae_Spanish_23F.dna,71,307
6593_5#16_S_pneumoniae_Spanish_23F.dna,75,327
6593_5#17_S_pneumoniae_Spanish_23F.dna,72,312
6593_5#18_S_pneumoniae_Spanish_23F.dna,47,181
6593_5#19_S_pneumoniae_Spanish_23F.dna,78,347
6593_5#1_S_pneumoniae_Spanish_23F.dna,79,351
6593_5#20_S_pneumoniae_Spanish_23F.dna,78,347
6593_5#21_S_pneumoniae_Spanish_23F.dna,78,349
6593_5#22_S_pneumoniae_Spanish_23F.dna,38,146
6593_5#23_S_pneumoniae_Spanish_23F.dna,8,30
6593_5#24_S_pneumoniae_Spanish_23F.dna,78,347
6593_5#2_S_pneumoniae_Spanish_23F.dna,3,4
6593_5#3_S_pneumoniae_Spanish_23F.dna,78,347
6593_5#4_S_pneumoniae_Spanish_23F.dna,50,192
6593_5#5_S_pneumoniae_Spanish_23F.dna,67,281
6593_5#6_S_pneumoniae_Spanish_23F.dna,71,306
6593_5#7_S_pneumoniae_Spanish_23F.dna,49,190
6593_5#8_S_pneumoniae_Spanish_23F.dna,77,336
6630_1#10_S_pneumoniae_Spanish_23F.dna,63,259
6630_1#11_S_pneumoniae_Spanish_23F.dna,72,312
6630_1#12_S_pneumoniae_Spanish_23F.dna,21,80
6630_1#13_S_pneumoniae_Spanish_23F.dna,67,277
6630_1#14_S_pneumoniae_Spanish_23F.dna,9,33
6630_1#15_S_pneumoniae_Spanish_23F.dna,70,302
6630_1#16_S_pneumoniae_Spanish_23F.dna,57,225
6630_1#17_S_pneumoniae_Spanish_23F.dna,69,294
6630_1#18_S_pneumoniae_Spanish_23F.dna,27,102
6630_1#19_S_pneumoniae_Spanish_23F.dna,79,355
6630_1#1_S_pneumoniae_Spanish_23F.dna,32,120
6630_1#20_S_pneumoniae_Spanish_23F.dna,79,355
6630_1#21_S_pneumoniae_Spanish_23F.dna,6,21
6630_1#22_S_pneumoniae_Spanish_23F.dna,79,350
6630_1#23_S_pneumoniae_Spanish_23F.dna,19,71
6630_1#24_S_pneumoniae_Spanish_23F.dna,69,294
6630_1#2_S_pneumoniae_Spanish_23F.dna,60,246
6630_1#3_S_pneumoniae_Spanish_23F.dna,52,200
6630_1#4_S_pneumoniae_Spanish_23F.dna,79,358
6630_1#5_S_pneumoniae_Spanish_23F.dna,33,124
6630_1#6_S_pneumoniae_Spanish_23F.dna,57,225
6630_1#7_S_pneumoniae_Spanish_23F.dna,24,94
6630_1#8_S_pneumoniae_Spanish_23F.dna,24,94
6630_1#9_S_pneumoniae_Spanish_23F.dna,63,259
6630_2#10_S_pneumoniae_Spanish_23F.dna,42,160
6630_2#11_S_pneumoniae_Spanish_23F.dna,27,102
6630_2#12_S_pneumoniae_Spanish_23F.dna,70,302
6630_2#13_S_pneumoniae_Spanish_23F.dna,31,117
6630_2#14_S_pneumoniae_Spanish_23F.dna,42,161
6630_2#15_S_pneumoniae_Spanish_23F.dna,16,60
6630_2#16_S_pneumoniae_Spanish_23F.dna,79,359
6630_2#17_S_pneumoniae_Spanish_23F.dna,57,223
6630_2#18_S_pneumoniae_Spanish_23F.dna,79,351
6630_2#19_S_pneumoniae_Spanish_23F.dna,7,25
6630_2#1_S_pneumoniae_Spanish_23F.dna,15,54
6630_2#20_S_pneumoniae_Spanish_23F.dna,50,192
6630_2#21_S_pneumoniae_Spanish_23F.dna,68,287
6630_2#22_S_pneumoniae_Spanish_23F.dna,64,263
6630_2#23_S_pneumoniae_Spanish_23F.dna,64,266
6630_2#24_S_pneumoniae_Spanish_23F.dna,33,126
6630_2#2_S_pneumoniae_Spanish_23F.dna,70,301
6630_2#3_S_pneumoniae_Spanish_23F.dna,61,249
6630_2#4_S_pneumoniae_Spanish_23F.dna,45,172
6630_2#5_S_pneumoniae_Spanish_23F.dna,21,81
6630_2#6_S_pneumoniae_Spanish_23F.dna,21,81
6630_2#7_S_pneumoniae_Spanish_23F.dna,71,307
6630_2#8_S_pneumoniae_Spanish_23F.dna,24,93
6630_2#9_S_pneumoniae_Spanish_23F.dna,24,93
6630_3#10_S_pneumoniae_Spanish_23F.dna,6,21
6630_3#11_S_pneumoniae_Spanish_23F.dna,52,202
6630_3#12_S_pneumoniae_Spanish_23F.dna,79,355
6630_3#13_S_pneumoniae_Spanish_23F.dna,68,286
6630_3#14_S_pneumoniae_Spanish_23F.dna,77,346
6630_3#15_S_pneumoniae_Spanish_23F.dna,32,121
6630_3#16_S_pneumoniae_Spanish_23F.dna,21,81
6630_3#17_S_pneumoniae_Spanish_23F.dna,60,246
6630_3#18_S_pneumoniae_Spanish_23F.dna,47,179
6630_3#19_S_pneumoniae_Spanish_23F.dna,24,94
6630_3#1_S_pneumoniae_Spanish_23F.dna,63,259
6630_3#20_S_pneumoniae_Spanish_23F.dna,73,314
6630_3#21_S_pneumoniae_Spanish_23F.dna,25,96
6630_3#22_S_pneumoniae_Spanish_23F.dna,59,239
6630_3#23_S_pneumoniae_Spanish_23F.dna,60,247
6630_3#24_S_pneumoniae_Spanish_23F.dna,70,295
6630_3#2_S_pneumoniae_Spanish_23F.dna,63,259
6630_3#3_S_pneumoniae_Spanish_23F.dna,59,240
6630_3#4_S_pneumoniae_Spanish_23F.dna,21,81
6630_3#5_S_pneumoniae_Spanish_23F.dna,49,190
6630_3#6_S_pneumoniae_Spanish_23F.dna,58,232
6630_3#7_S_pneumoniae_Spanish_23F.dna,70,301
6630_3#8_S_pneumoniae_Spanish_23F.dna,70,301
6630_3#9_S_pneumoniae_Spanish_23F.dna,70,302
6630_4#10_S_pneumoniae_Spanish_23F.dna,64,267
6630_4#11_S_pneumoniae_Spanish_23F.dna,33,124
6630_4#12_S_pneumoniae_Spanish_23F.dna,16,60
6630_4#13_S_pneumoniae_Spanish_23F.dna,31,117
6630_4#14_S_pneumoniae_Spanish_23F.dna,59,237
6630_4#15_S_pneumoniae_Spanish_23F.dna,40,155
6630_4#16_S_pneumoniae_Spanish_23F.dna,54,212
6630_4#17_S_pneumoniae_Spanish_23F.dna,40,155
6630_4#18_S_pneumoniae_Spanish_23F.dna,57,223
6630_4#19_S_pneumoniae_Spanish_23F.dna,50,192
6630_4#1_S_pneumoniae_Spanish_23F.dna,74,319
6630_4#20_S_pneumoniae_Spanish_23F.dna,50,192
6630_4#21_S_pneumoniae_Spanish_23F.dna,33,126
6630_4#22_S_pneumoniae_Spanish_23F.dna,49,190
6630_4#23_S_pneumoniae_Spanish_23F.dna,37,140
6630_4#24_S_pneumoniae_Spanish_23F.dna,57,223
6630_4#2_S_pneumoniae_Spanish_23F.dna,14,53
6630_4#3_S_pneumoniae_Spanish_23F.dna,42,160
6630_4#4_S_pneumoniae_Spanish_23F.dna,20,75
6630_4#5_S_pneumoniae_Spanish_23F.dna,60,246
6630_4#6_S_pneumoniae_Spanish_23F.dna,39,151
6630_4#7_S_pneumoniae_Spanish_23F.dna,75,322
6630_4#8_S_pneumoniae_Spanish_23F.dna,77,346
6630_4#9_S_pneumoniae_Spanish_23F.dna,63,260
6631_1#10_S_pneumoniae_Spanish_23F.dna,77,342
6631_1#11_S_pneumoniae_Spanish_23F.dna,71,307
6631_1#12_S_pneumoniae_Spanish_23F.dna,71,307
6631_1#13_S_pneumoniae_Spanish_23F.dna,61,249
6631_1#14_S_pneumoniae_Spanish_23F.dna,68,286
6631_1#15_S_pneumoniae_Spanish_23F.dna,19,69
6631_1#16_S_pneumoniae_Spanish_23F.dna,8,30
6631_1#17_S_pneumoniae_Spanish_23F.dna,40,155
6631_1#18_S_pneumoniae_Spanish_23F.dna,78,349
6631_1#19_S_pneumoniae_Spanish_23F.dna,10,37
6631_1#1_S_pneumoniae_Spanish_23F.dna,30,113
6631_1#20_S_pneumoniae_Spanish_23F.dna,42,161
6631_1#21_S_pneumoniae_Spanish_23F.dna,79,357
6631_1#22_S_pneumoniae_Spanish_23F.dna,75,326
6631_1#23_S_pneumoniae_Spanish_23F.dna,63,260
6631_1#24_S_pneumoniae_Spanish_23F.dna,66,271
6631_1#2_S_pneumoniae_Spanish_23F.dna,71,306
6631_1#3_S_pneumoniae_Spanish_23F.dna,70,301
6631_1#4_S_pneumoniae_Spanish_23F.dna,63,253
6631_1#5_S_pneumoniae_Spanish_23F.dna,68,286
6631_1#6_S_pneumoniae_Spanish_23F.dna,79,359
6631_1#7_S_pneumoniae_Spanish_23F.dna,57,223
6631_1#8_S_pneumoniae_Spanish_23F.dna,72,312
6631_1#9_S_pneumoniae_Spanish_23F.dna,47,181
6631_2#10_S_pneumoniae_Spanish_23F.dna,79,359
6631_2#11_S_pneumoniae_Spanish_23F.dna,66,275
6631_2#12_S_pneumoniae_Spanish_23F.dna,60,241
6631_2#13_S_pneumoniae_Spanish_23F.dna,62,252
6631_2#14_S_pneumoniae_Spanish_23F.dna,79,359
6631_2#15_S_pneumoniae_Spanish_23F.dna,77,336
6631_2#16_S_pneumoniae_Spanish_23F.dna,77,346
6631_2#17_S_pneumoniae_Spanish_23F.dna,40,155
6631_2#18_S_pneumoniae_Spanish_23F.dna,77,336
6631_2#19_S_pneumoniae_Spanish_23F.dna,57,223
6631_2#1_S_pneumoniae_Spanish_23F.dna,74,317
6631_2#20_S_pneumoniae_Spanish_23F.dna,76,328
6631_2#21_S_pneumoniae_Spanish_23F.dna,77,346
6631_2#22_S_pneumoniae_Spanish_23F.dna,31,117
6631_2#23_S_pneumoniae_Spanish_23F.dna,72,312
6631_2#24_S_pneumoniae_Spanish_23F.dna,57,225
6631_2#2_S_pneumoniae_Spanish_23F.dna,77,346
6631_2#3_S_pneumoniae_Spanish_23F.dna,77,335
6631_2#4_S_pneumoniae_Spanish_23F.dna,51,196
6631_2#5_S_pneumoniae_Spanish_23F.dna,39,151
6631_2#6_S_pneumoniae_Spanish_23F.dna,33,125
6631_2#7_S_pneumoniae_Spanish_23F.dna,63,259
6631_2#8_S_pneumoniae_Spanish_23F.dna,31,118
6631_2#9_S_pneumoniae_Spanish_23F.dna,79,359
6631_3#10_S_pneumoniae_Spanish_23F.dna,36,135
6631_3#11_S_pneumoniae_Spanish_23F.dna,79,358
6631_3#12_S_pneumoniae_Spanish_23F.dna,66,271
6631_3#13_S_pneumoniae_Spanish_23F.dna,34,130
6631_3#14_S_pneumoniae_Spanish_23F.dna,78,349
6631_3#15_S_pneumoniae_Spanish_23F.dna,34,130
6631_3#16_S_pneumoniae_Spanish_23F.dna,67,279
6631_3#17_S_pneumoniae_Spanish_23F.dna,49,190
6631_3#18_S_pneumoniae_Spanish_23F.dna,75,326
6631_3#19_S_pneumoniae_Spanish_23F.dna,7,27
6631_3#1_S_pneumoniae_Spanish_23F.dna,63,253
6631_3#20_S_pneumoniae_Spanish_23F.dna,46,174
6631_3#21_S_pneumoniae_Spanish_23F.dna,64,266
6631_3#22_S_pneumoniae_Spanish_23F.dna,60,241
6631_3#23_S_pneumoniae_Spanish_23F.dna,6,21
6631_3#24_S_pneumoniae_Spanish_23F.dna,77,337
6631_3#2_S_pneumoniae_Spanish_23F.dna,47,181
6631_3#3_S_pneumoniae_Spanish_23F.dna,77,346
6631_3#4_S_pneumoniae_Spanish_23F.dna,25,95
6631_3#5_S_pneumoniae_Spanish_23F.dna,57,223
6631_3#6_S_pneumoniae_Spanish_23F.dna,79,357
6631_3#7_S_pneumoniae_Spanish_23F.dna,64,266
6631_3#8_S_pneumoniae_Spanish_23F.dna,78,349
6631_3#9_S_pneumoniae_Spanish_23F.dna,71,304
6631_4#10_S_pneumoniae_Spanish_23F.dna,74,320
6631_4#11_S_pneumoniae_Spanish_23F.dna,76,329
6631_4#12_S_pneumoniae_Spanish_23F.dna,70,301
6631_4#13_S_pneumoniae_Spanish_23F.dna,64,267
6631_4#14_S_pneumoniae_Spanish_23F.dna,71,307
6631_4#15_S_pneumoniae_Spanish_23F.dna,52,200
6631_4#16_S_pneumoniae_Spanish_23F.dna,38,149
6631_4#17_S_pneumoniae_Spanish_23F.dna,40,155
6631_4#18_S_pneumoniae_Spanish_23F.dna,49,190
6631_4#19_S_pneumoniae_Spanish_23F.dna,4,8
6631_4#1_S_pneumoniae_Spanish_23F.dna,70,301
6631_4#20_S_pneumoniae_Spanish_23F.dna,18,68
6631_4#21_S_pneumoniae_Spanish_23F.dna,24,93
6631_4#22_S_pneumoniae_Spanish_23F.dna,79,355
6631_4#23_S_pneumoniae_Spanish_23F.dna,17,63
6631_4#24_S_pneumoniae_Spanish_23F.dna,77,346
6631_4#2_S_pneumoniae_Spanish_23F.dna,60,247
6631_4#3_S_pneumoniae_Spanish_23F.dna,71,307
6631_4#4_S_pneumoniae_Spanish_23F.dna,52,203
6631_4#5_S_pneumoniae_Spanish_23F.dna,66,275
6631_4#6_S_pneumoniae_Spanish_23F.dna,3,4
6631_4#7_S_pneumoniae_Spanish_23F.dna,77,336
6631_4#8_S_pneumoniae_Spanish_23F.dna,7,27
6631_4#9_S_pneumoniae_Spanish_23F.dna,79,359
6631_5#10_S_pneumoniae_Spanish_23F.dna,57,223
6631_5#11_S_pneumoniae_Spanish_23F.dna,35,132
6631_5#12_S_pneumoniae_Spanish_23F.dna,68,286
6631_5#13_S_pneumoniae_Spanish_23F.dna,28,106
6631_5#14_S_pneumoniae_Spanish_23F.dna,57,225
6631_5#15_S_pneumoniae_Spanish_23F.dna,57,225
6631_5#16_S_pneumoniae_Spanish_23F.dna,47,179
6631_5#17_S_pneumoniae_Spanish_23F.dna,39,151
6631_5#18_S_pneumoniae_Spanish_23F.dna,40,155
6631_5#19_S_pneumoniae_Spanish_23F.dna,24,93
6631_5#1_S_pneumoniae_Spanish_23F.dna,63,259
6631_5#20_S_pneumoniae_Spanish_23F.dna,31,117
6631_5#21_S_pneumoniae_Spanish_23F.dna,3,4
6631_5#22_S_pneumoniae_Spanish_23F.dna,57,223
6631_5#23_S_pneumoniae_Spanish_23F.dna,70,301
6631_5#24_S_pneumoniae_Spanish_23F.dna,75,322
6631_5#2_S_pneumoniae_Spanish_23F.dna,79,359
6631_5#3_S_pneumoniae_Spanish_23F.dna,71,307
6631_5#4_S_pneumoniae_Spanish_23F.dna,6,21
6631_5#5_S_pneumoniae_Spanish_23F.dna,57,225
6631_5#6_S_pneumoniae_Spanish_23F.dna,27,102
6631_5#7_S_pneumoniae_Spanish_23F.dna,27,102
6631_5#8_S_pneumoniae_Spanish_23F.dna,42,160
6631_5#9_S_pneumoniae_Spanish_23F.dna,78,348
6631_6#10_S_pneumoniae_Spanish_23F.dna,27,102
6631_6#11_S_pneumoniae_Spanish_23F.dna,33,126
6631_6#12_S_pneumoniae_Spanish_23F.dna,47,179
6631_6#13_S_pneumoniae_Spanish_23F.dna,71,307
6631_6#14_S_pneumoniae_Spanish_23F.dna,58,227
6631_6#15_S_pneumoniae_Spanish_23F.dna,69,292
6631_6#16_S_pneumoniae_Spanish_23F.dna,47,181
6631_6#17_S_pneumoniae_Spanish_23F.dna,70,299
6631_6#18_S_pneumoniae_Spanish_23F.dna,21,81
6631_6#19_S_pneumoniae_Spanish_23F.dna,77,346
6631_6#1_S_pneumoniae_Spanish_23F.dna,57,223
6631_6#20_S_pneumoniae_Spanish_23F.dna,78,349
6631_6#21_S_pneumoniae_Spanish_23F.dna,71,307
6631_6#22_S_pneumoniae_Spanish_23F.dna,18,66
6631_6#23_S_pneumoniae_Spanish_23F.dna,70,295
6631_6#24_S_pneumoniae_Spanish_23F.dna,36,135
6631_6#2_S_pneumoniae_Spanish_23F.dna,57,223
6631_6#3_S_pneumoniae_Spanish_23F.dna,76,329
6631_6#4_S_pneumoniae_Spanish_23F.dna,59,237
6631_6#5_S_pneumoniae_Spanish_23F.dna,79,358
6631_6#6_S_pneumoniae_Spanish_23F.dna,57,223
6631_6#7_S_pneumoniae_Spanish_23F.dna,50,192
6631_6#8_S_pneumoniae_Spanish_23F.dna,24,93
6631_6#9_S_pneumoniae_Spanish_23F.dna,73,313
6631_7#10_S_pneumoniae_Spanish_23F.dna,67,279
6631_7#11_S_pneumoniae_Spanish_23F.dna,18,66
6631_7#12_S_pneumoniae_Spanish_23F.dna,16,61
6631_7#13_S_pneumoniae_Spanish_23F.dna,3,4
6631_7#14_S_pneumoniae_Spanish_23F.dna,71,307
6631_7#15_S_pneumoniae_Spanish_23F.dna,64,267
6631_7#16_S_pneumoniae_Spanish_23F.dna,65,269
6631_7#17_S_pneumoniae_Spanish_23F.dna,10,37
6631_7#18_S_pneumoniae_Spanish_23F.dna,77,333
6631_7#19_S_pneumoniae_Spanish_23F.dna,34,130
6631_7#1_S_pneumoniae_Spanish_23F.dna,36,135
6631_7#20_S_pneumoniae_Spanish_23F.dna,38,146
6631_7#21_S_pneumoniae_Spanish_23F.dna,72,312
6631_7#22_S_pneumoniae_Spanish_23F.dna,77,346
6631_7#23_S_pneumoniae_Spanish_23F.dna,7,27
6631_7#24_S_pneumoniae_Spanish_23F.dna,77,346
6631_7#2_S_pneumoniae_Spanish_23F.dna,38,149
6631_7#3_S_pneumoniae_Spanish_23F.dna,40,155
6631_7#4_S_pneumoniae_Spanish_23F.dna,47,179
6631_7#5_S_pneumoniae_Spanish_23F.dna,20,74
6631_7#6_S_pneumoniae_Spanish_23F.dna,66,271
6631_7#7_S_pneumoniae_Spanish_23F.dna,47,181
6631_7#8_S_pneumoniae_Spanish_23F.dna,77,335
6631_7#9_S_pneumoniae_Spanish_23F.dna,78,349
6680_4#10_S_pneumoniae_Spanish_23F.dna,6,21
6680_4#11_S_pneumoniae_Spanish_23F.dna,66,272
6680_4#12_S_pneumoniae_Spanish_23F.dna,40,155
6680_4#13_S_pneumoniae_Spanish_23F.dna,52,202
6680_4#14_S_pneumoniae_Spanish_23F.dna,79,359
6680_4#15_S_pneumoniae_Spanish_23F.dna,75,321
6680_4#16_S_pneumoniae_Spanish_23F.dna,37,141
6680_4#17_S_pneumoniae_Spanish_23F.dna,32,120
6680_4#18_S_pneumoniae_Spanish_23F.dna,79,359
6680_4#19_S_pneumoniae_Spanish_23F.dna,63,258
6680_4#1_S_pneumoniae_Spanish_23F.dna,59,240
6680_4#20_S_pneumoniae_Spanish_23F.dna,50,194
6680_4#21_S_pneumoniae_Spanish_23F.dna,59,237
6680_4#22_S_pneumoniae_Spanish_23F.dna,59,240
6680_4#23_S_pneumoniae_Spanish_23F.dna,59,239
6680_4#24_S_pneumoniae_Spanish_23F.dna,59,240
6680_4#2_S_pneumoniae_Spanish_23F.dna,37,143
6680_4#3_S_pneumoniae_Spanish_23F.dna,3,4
6680_4#4_S_pneumoniae_Spanish_23F.dna,60,245
6680_4#5_S_pneumoniae_Spanish_23F.dna,59,237
6680_4#6_S_pneumoniae_Spanish_23F.dna,48,184
6680_4#7_S_pneumoniae_Spanish_23F.dna,75,326
6680_4#8_S_pneumoniae_Spanish_23F.dna,77,344
6680_4#9_S_pneumoniae_Spanish_23F.dna,34,129
6680_5#10_S_pneumoniae_Spanish_23F.dna,14,51
6680_5#11_S_pneumoniae_Spanish_23F.dna,58,230
6680_5#12_S_pneumoniae_Spanish_23F.dna,66,272
6680_5#13_S_pneumoniae_Spanish_23F.dna,58,230
6680_5#14_S_pneumoniae_Spanish_23F.dna,49,190
6680_5#15_S_pneumoniae_Spanish_23F.dna,59,239
6680_5#16_S_pneumoniae_Spanish_23F.dna,77,338
6680_5#17_S_pneumoniae_Spanish_23F.dna,59,239
6680_5#18_S_pneumoniae_Spanish_23F.dna,59,237
6680_5#19_S_pneumoniae_Spanish_23F.dna,47,179
6680_5#1_S_pneumoniae_Spanish_23F.dna,31,117
6680_5#20_S_pneumoniae_Spanish_23F.dna,15,55
6680_5#21_S_pneumoniae_Spanish_23F.dna,48,183
6680_5#22_S_pneumoniae_Spanish_23F.dna,59,239
6680_5#23_S_pneumoniae_Spanish_23F.dna,34,130
6680_5#24_S_pneumoniae_Spanish_23F.dna,58,234
6680_5#2_S_pneumoniae_Spanish_23F.dna,79,350
6680_5#3_S_pneumoniae_Spanish_23F.dna,28,106
