Isolates,Level 1,Level 2
CON-10590_2015-08-13,3,6
CON-10786_2015-08-17,3,5
CON-11010_2015-08-23,3,6
CON-8559_2015-06-21,3,7
CON-8811_2015-06-27,3,5
CON12930_2015-10-13,6,19
EM-FORE-2015-1414_2015-07-13,3,5
EM-FORE-2015-548_2015-05-27,3,5
EM-FORE-2015-631_2015-06-02,3,5
EM-FORE-2015-664_2015-06-04,3,5
EM-FORE-2015-669_2015-06-05,3,5
EM-FORE-2015-838_2015-06-16,3,5
EM-FORE_2015_1160_2015-07-13,6,18
EM_COY_2015_013576_2015-03-09,6,19
EM_COY_2015_013671_2015-03-12,3,7
EM_COY_2015_013731_2015-03-14,6,15
EM_COY_2015_013795_2015-03-16,3,7
EM_COY_2015_013857_2015-03-18,6,19
EM_COY_2015_013962_2015-03-22,3,7
EM_COY_2015_014060_2015-03-25,3,7
EM_COY_2015_014098_2015-03-26,6,15
EM_COY_2015_014100_2015-03-26,6,15
EM_COY_2015_014102_2015-03-26,6,15
EM_COY_2015_014261_2015-04-02,6,15
EM_COY_2015_014370_2015-04-07,3,7
EM_COY_2015_015802_2015-04-14,6,15
EM_COY_2015_015815_2015-04-14,3,7
EM_COY_2015_015972_2015-04-20,3,7
EM_COY_2015_015980_2015-04-20,3,7
EM_COY_2015_015982_2015-04-20,6,19
EM_COY_2015_015986_2015-04-20,3,7
EM_COY_2015_016236_2015-05-03,6,19
EM_COY_2015_016238_2015-05-03,3,7
EM_COY_2015_016263_2015-05-04,6,19
EM_COY_2015_016267_2015-05-04,3,7
EM_COY_2015_016278_2015-05-05,3,5
EM_COY_2015_016293_2015-05-06,6,19
EM_COY_2015_016414_2015-05-11,3,6
EM_COY_2015_016449_2015-05-11,6,19
EM_COY_2015_016456_2015-05-12,3,6
EM_COY_2015_016483_2015-05-13,6,15
EM_COY_2015_016515_2015-05-14,3,6
EM_COY_2015_016531_2015-05-14,3,6
EM_COY_2015_016617_2015-05-16,3,6
EM_COY_2015_016642_2015-05-17,6,19
EM_COY_2015_016743_2015-05-19,6,15
EM_COY_2015_016800_2015-05-20,3,6
EM_COY_2015_017018_2015-05-26,6,19
EM_COY_2015_017021_2015-05-25,6,19
EM_COY_2015_017057_2015-05-27,3,6
EM_COY_2015_017091_2015-05-28,6,15
EM_COY_2015_017135_2015-05-29,3,6
EM_COY_2015_017238_2015-05-31,3,6
EM_COY_2015_017240_2015-05-31,3,6
EM_COY_2015_017574_2015-06-10,6,15
EM_COY_2015_017664_2015-06-12,3,6
EM_COY_2015_017666_2015-06-12,3,6
EM_COY_2015_017787_2015-06-16,3,6
EM_COY_2015_017788_2015-06-16,3,6
EM_COY_2015_017865_2015-06-18,3,6
EM_COY_2015_022059_2015-07-02,3,5
EM_COY_2015_023747_2015-09-09,3,6
EM_FORE_2015-1971_2015-08-14,3,5
EM_FORE_2015_1023_2015-06-29,3,5
EM_FORE_2015_1024_2015-06-29,3,5
EM_FORE_2015_1047_2015-06-30,3,5
EM_FORE_2015_1076_2015-07-01,3,5
EM_FORE_2015_1079_2015-07-01,3,5
EM_FORE_2015_1118_2015-07-02,3,5
EM_FORE_2015_1313_2015-07-10,3,5
EM_FORE_2015_1415_2015-07-20,6,18
EM_FORE_2015_1437_2015-07-15,3,5
EM_FORE_2015_2781_2015-10-13,3,6
EM_FORE_2015_2878_2015-10-24,3,6
EM_FORE_2015_695_2015-06-07,3,5
EM_FORE_2015_696_2015-06-07,3,5
EM_FORE_2015_697_2015-06-07,3,5
EM_FORE_2015_781_2015-06-13,3,5
EM_FORE_2015_816_2015-06-15,6,19
EM_FORE_2015_875_2015-06-17,6,19
EM_FORE_2015_896_2015-06-20,3,5
EM_FORE_2015_934_2015-06-23,3,5
EM_GUI_2015_004674_2015-03-26,3,7
EM_FORE_2015-2417_2015-09-15,3,6
EM_FORE_2015-2531_2015-09-26,3,6
EM_FORE_2015-2533_2015-09-26,3,6
GUI_CTS_2015_0050_2015-06-20,6,15
GUI_CTS_2015_0051_2015-06-21,6,15
GUI_CTS_2015_0052_2015-06-25,6,15
IPDPFHGINSP_GUI_2015_4786_2015-03-26,6,15
IPDPFHGINSP_GUI_2015_4909_2015-03-29,6,15
IPDPFHGINSP_GUI_2015_5038_2015-04-01,3,6
IPDPFHGINSP_GUI_2015_5117_2015-04-03,6,15
IPDPFHGINSP_GUI_2015_5339_2015-04-08,6,15
IPDPFHGINSP_GUI_2015_6505_2015-05-03,6,19
IPDPFHGINSP_GUI_2015_6899_2015-05-14,6,15
IPDPFHGINSP_GUI_2015_7070_2015-05-18,6,19
KG12_2015-05-27,6,15
KG167_2015-06-29,6,15
KG168_2015-06-29,6,15
KG80_2015-06-18,6,15
KG87_2015-06-19,6,15
KG88_2015-06-19,6,15
KG90_2015-06-19,6,15
KG91_2015-06-20,6,15
REDC-GUI-2015-00402_2015-07-08,3,6
REDC-GUI-2015-00497_2015-07-12,3,5
REDC-GUI-2015-00502_2015-07-13,3,6
REDC_GUI_2015_00483_2015-07-12,3,6
REDC_GUI_2015_00494B_2015-07-12,3,6
REDC_GUI_2015_00545_2015-07-15,3,6
REDC_GUI_2015_00576_2015-07-17,3,6
REDC_GUI_2015_00589_2015-07-15,3,6
REDC_GUI_2015_01165_2015-08-18,3,6
REDC_GUI_2015_01285_2015-08-24,3,6
REDC_GUI_2015_01323_2015-08-27,3,6
REDC_GUI_2015_01408_2015-09-01,3,6
REDC_GUI_2015_02242_2015-10-24,3,6
77551_EMLK_2015-01-01,4,8
PL4197_2015-03-02,4,8
PL4203_2015-03-02,4,8
PL4284_2015-03-03,4,8
704_EMLH_2015-02-09,4,8
PL4932_2015-03-18,4,8
MK0464_2014-12-24,4,8
MK0865_2015-01-05,4,8
MK0866_2015-01-05,4,8
MK0867_2015-01-05,4,8
PL4119_2015-02-28,4,8
PL4785_2015-03-14,4,8
PL4813_2015-03-14,4,8
PL4283_2015-03-03,4,8
PL4443_2015-03-07,4,8
PL4844_2015-03-16,4,8
PL4886_2015-03-16,4,8
PL5133_2015-03-21,4,8
PL5275_2015-03-24,4,8
PL5534_2015-03-29,4,8
PL5674_2015-03-31,4,8
PL5950_2015-04-08,4,8
MK1156_2015-01-15,5,14
20146578_2014-12-26,5,14
DML25123_2015-02-18,4,9
EM_079388_2014-07-30,7,22
14748_EML_2015-04-19,3,7
PL4804_2015-03-15,4,8
20140008_2014-08-22,7,22
20140024_2014-08-20,5,14
20140038_2014-08-23,7,22
20140091_2014-08-22,5,11
20140100_2014-08-24,7,22
20140134_2014-08-26,5,12
20140161_2014-08-27,7,22
20140174_2014-08-27,4,10
20140254_2014-08-29,7,22
201403007_2014-08-03,7,22
20140395_2014-09-02,8,25
20140433_2014-09-03,5,13
20140436_2014-09-03,5,11
20140489_2014-09-04,5,13
20140517_2014-09-05,7,22
20140590_2014-09-07,5,13
20140729_2014-09-10,7,22
20140872_2014-09-15,4,10
20140910_2014-09-18,7,22
20140933_2014-09-16,7,22
20141012_2014-09-21,7,22
20141043_2014-09-21,7,22
20141061_2014-09-21,7,22
20141123_2014-09-22,8,25
20141227_2014-09-26,7,22
20141232_2014-09-25,5,13
20141241_2014-09-24,7,22
20141271_2014-09-24,5,14
20141280_2014-09-23,8,25
20141282_2014-09-23,5,11
20141288_2014-09-23,5,13
20141352_2014-09-26,4,10
20141397_2014-09-28,4,10
20141429_2014-09-28,5,14
20141491_2014-10-01,5,11
20141497_2014-10-01,5,13
20141582_2014-10-04,8,25
20141643_2014-10-04,7,22
20141650_2014-10-05,8,25
20141960_2014-10-09,5,13
20141997_2014-10-10,4,10
20142065_2014-10-11,7,22
20142127_2014-10-12,5,13
20142260_2014-10-14,5,13
20142407_2014-10-16,7,22
20142417_2014-10-19,7,22
20142477_2014-10-19,7,22
20142551_2014-10-23,5,14
20142843_2014-10-23,5,12
20142856_2014-10-24,5,13
20142895_2014-10-24,5,14
20143018_2014-10-26,5,14
20143031_2014-10-25,8,27
20143036_2014-10-24,5,13
20143107_2014-10-25,5,12
20143164_2014-10-27,7,22
20143187_2014-10-28,8,25
20143317_2014-10-29,4,10
20143360_2014-10-30,5,14
20143415_2014-10-31,5,14
20143458_2014-11-01,4,10
20143466_2014-11-01,7,22
20143550_2014-11-01,5,14
20143648_2014-11-03,5,14
20143659_2014-11-03,5,14
20143716_2014-11-04,8,27
20143753_2014-11-05,8,27
20143796_2014-11-05,8,25
20143918_2014-11-06,5,14
20143938_2014-11-07,5,14
20143964_2014-11-07,7,22
20144192_2014-11-08,5,12
20144521_2014-11-12,4,9
20144610_2014-11-12,8,27
20144819_2014-11-15,5,14
20144820_2014-11-15,5,14
20144837_2014-11-14,5,12
20144865_2014-11-13,5,11
20145835_2014-11-25,5,13
20145853_2014-11-26,8,27
20146001_2014-11-24,4,9
20146553_2014-12-22,5,12
Makona-201403147_2014-09-13,5,13
Makona-201403261_2014-09-26,7,22
Makona-GE1_2014-11-21,5,13
DML12033_2015-02-19,1,2
DML12051_2015-02-21,1,2
DML12116_2015-02-26,1,2
DML12117_2015-02-26,1,2
DML12120_2015-02-27,1,2
DML12137_2015-02-28,1,2
DML12194_2015-03-04,8,25
DML12239_2015-03-09,8,27
DML12260_2015-03-09,1,2
DML12268_2015-03-10,1,2
DML12458_2015-03-28,5,14
DML12485_2015-03-31,1,2
DML24502_2015-01-13,4,9
DML24504_2015-01-13,4,9
DML24506_2015-01-14,4,9
DML24511_2015-01-14,4,9
DML24552_2015-01-17,4,9
DML24553_2015-01-17,4,9
DML24573_2015-01-18,4,9
DML24581_2015-01-19,4,9
DML24592_2015-01-20,4,9
DML24601_2015-01-20,4,9
DML24604_2015-01-20,4,9
DML24605_2015-01-20,4,9
DML24606_2015-01-20,4,9
DML24608_2015-01-20,4,9
DML24611_2015-01-21,4,9
DML24669_2015-01-25,4,9
DML24677_2015-01-25,4,9
DML24683_2015-01-26,4,9
DML24708_2015-01-28,2,4
DML24818_2015-02-03,4,9
DML24825_2015-02-04,4,9
DML24854_2015-02-06,4,9
DML25083_2015-02-18,4,9
DML25103_2015-02-19,4,9
DML25180_2015-02-23,8,24
DML25344_2015-03-06,8,24
DML25411_2015-03-10,8,24
EM_000015_2014-09-01,7,22
EM_000027_2014-09-01,7,22
EM_000028_2014-09-01,7,22
EM_000127_2014-09-04,7,22
EM_000128_2014-09-04,7,22
EM_000218_2014-09-07,7,22
EM_000219_2014-09-07,7,22
EM_000321_2014-09-09,7,22
EM_000457_2014-09-12,7,21
EM_000500_2014-09-13,6,18
EM_000501_2014-09-13,7,22
EM_000502_2014-09-13,7,22
EM_000706_2014-09-21,7,22
EM_000707_2014-09-22,6,18
EM_000921_2014-09-29,7,22
EM_000925_2014-09-29,7,22
EM_000934_2014-09-29,6,18
EM_000958_2014-09-30,7,22
EM_000968_2014-10-01,7,22
EM_000982_2014-10-01,7,22
EM_000983_2014-10-01,7,22
EM_001101_2014-10-05,7,22
EM_001102_2014-10-05,7,22
EM_004059_2014-12-20,7,21
EM_004085_2014-12-19,7,21
EM_004192_2014-12-22,7,22
EM_004201_2014-12-24,7,21
EM_004259_2014-12-26,7,21
EM_004290_2014-12-27,7,21
EM_004414_2015-01-02,7,21
EM_004422_2015-01-02,7,21
EM_004437_2015-01-04,7,21
EM_004438_2015-01-04,7,21
EM_004481_2015-01-11,7,21
EM_004494_2015-01-14,7,21
EM_004503_2015-01-15,7,22
EM_004555_2015-01-22,7,22
EM_004563_2015-01-25,7,22
EM_004580_2015-01-27,7,22
EM_004589_2015-01-31,7,22
EM_074335_2014-07-18,6,16
EM_074349_2014-07-22,7,22
EM_074350_2014-07-22,7,22
EM_074351_2014-07-22,7,22
EM_074352_2014-07-22,7,22
EM_074353_2014-07-22,7,22
EM_074354_2014-07-22,6,16
EM_074391_2014-07-26,7,22
EM_074392_2014-07-25,7,22
EM_074436_2014-08-01,7,22
EM_074437_2014-08-01,7,22
EM_074438_2014-08-01,7,22
EM_074439_2014-08-01,7,22
EM_074461_2014-08-04,6,18
EM_074462_2014-08-04,7,21
EM_074531_2014-08-08,6,18
EM_074548_2014-08-08,7,21
EM_074720_2014-08-14,7,22
EM_074785_2014-08-16,7,22
EM_074821_2014-08-17,7,21
EM_074822_2014-08-17,7,21
EM_075043_2014-08-22,7,22
EM_075076_2014-08-23,7,21
EM_075368_2014-08-29,7,22
EM_075373_2014-08-30,7,21
EM_075435_2014-08-30,7,21
EM_075447_2014-08-31,7,21
EM_075928_2014-10-10,7,21
EM_075929_2014-10-10,7,21
EM_075930_2014-10-10,7,21
EM_075931_2014-10-10,7,21
EM_075932_2014-10-10,7,21
EM_076138_2014-10-17,7,22
EM_076191_2014-10-18,7,21
EM_076192_2014-10-18,7,21
EM_076193_2014-10-18,7,22
EM_076217_2014-10-19,7,21
EM_076322_2014-10-22,7,22
EM_076334_2014-10-23,7,21
EM_076335_2014-10-23,7,21
EM_076383_2014-10-26,7,21
EM_076403_2014-10-27,7,21
EM_076472_2014-10-29,7,21
EM_076533_2014-11-01,7,22
EM_076534_2014-11-01,7,22
EM_076610_2014-11-03,7,22
EM_076615_2014-11-03,7,21
EM_076951_2014-11-13,7,22
EM_078415_2014-11-24,7,21
EM_078416_2014-11-24,7,21
EM_078555_2014-12-01,7,22
EM_078556_2014-12-01,7,21
EM_078608_2014-12-04,7,22
EM_078638_2014-12-03,7,21
EM_078639_2014-12-04,7,21
EM_078654_2014-12-09,7,22
EM_078656_2014-12-09,7,21
EM_078670_2014-12-11,7,21
EM_078683_2014-12-11,7,21
EM_078694_2014-12-14,7,21
EM_078706_2014-12-15,7,21
EM_078722_2014-12-16,7,21
EM_078763_2014-12-17,7,21
EM_078779_2014-12-18,7,21
EM_079404_2014-03-28,6,17
EM_079405_2014-03-28,6,17
EM_079408_2014-03-31,6,17
EM_079410_2014-03-31,6,18
EM_079412_2014-03-31,6,17
EM_079413_2014-03-31,6,17
EM_079414_2014-03-31,6,17
EM_079421_2014-03-30,6,17
EM_079422_2014-03-27,6,17
EM_079423_2014-03-27,6,17
EM_079424_2014-03-27,6,17
EM_079429_2014-04-02,6,17
EM_079434_2014-04-02,6,17
EM_079442_2014-04-03,6,18
EM_079444_2014-04-02,6,17
EM_079450_2014-04-01,6,17
EM_079464_2014-04-04,6,17
EM_079497_2014-04-07,6,17
EM_079514_2014-04-10,6,17
EM_079517_2014-04-11,6,17
EM_079542_2014-04-12,6,17
EM_079549_2014-04-13,6,17
EM_079578_2014-04-18,6,17
EM_079587_2014-04-22,6,17
EM_079622_2014-04-28,6,17
EM_079630_2014-05-01,6,17
EM_079657_2014-05-07,6,17
EM_079659_2014-05-07,6,17
EM_079677_2014-05-10,6,17
EM_079681_2014-05-11,6,17
EM_079685_2014-05-11,6,17
EM_079702_2014-05-14,6,17
EM_079731_2014-05-18,6,17
EM_079749_2014-05-21,6,17
EM_079750_2014-05-21,6,16
EM_079753_2014-05-22,6,17
EM_079772_2014-05-24,6,17
EM_079775_2014-05-24,6,16
EM_079815_2014-05-28,6,16
EM_079859_2014-06-01,6,16
EM_079876_2014-06-05,6,18
EM_079880_2014-06-05,6,18
EM_079910_2014-06-09,6,16
EM_079911_2014-06-09,6,16
EM_079912_2014-06-09,6,16
EM_079913_2014-06-09,6,16
EM_079914_2014-06-10,6,16
EM_079915_2014-06-10,6,17
EM_079983_2014-06-13,6,18
EM_080003_2014-06-14,7,22
EM_080011_2014-06-15,6,18
EM_080063_2014-06-20,6,16
EM_080064_2014-06-20,6,18
EM_080065_2014-06-20,7,22
EM_080066_2014-06-20,6,18
EM_080067_2014-06-20,7,22
EM_080076_2014-06-22,6,17
EM_080132_2014-06-24,6,18
EM_080141_2014-06-25,6,16
EM_080165_2014-06-26,7,22
EM_080193_2014-06-29,6,18
EM_080213_2014-07-03,6,18
EM_080223_2014-07-04,7,22
EM_080253_2014-07-10,6,18
EM_080261_2014-07-12,7,22
EM_080265_2014-07-12,5,13
EM_080269_2014-07-12,7,22
Gueckedou-C05_2014-03-19,6,17
Gueckedou-C07_2014-03-20,6,17
Kissidougou-C15_2014-03-17,6,18
Goderich1_2015-02-19,1,2
Makona-Italy-INMI1_2014-11-25,5,14
1027_2014-09-18,3,7
1039_2014-09-19,5,11
1043_2014-09-19,5,13
1047_2014-09-20,6,19
1059_2014-09-21,5,13
1063_2014-09-21,7,21
1069_2014-09-21,5,11
1081_2014-09-22,5,13
1100_2014-09-23,6,18
1104_2014-09-24,5,13
1105_2014-09-24,5,13
1116_2014-09-24,5,13
1120_2014-09-25,7,21
1121_2014-09-25,7,21
1128_2014-09-25,8,27
1129_2014-09-25,6,19
1149_2014-09-27,8,27
1193_2014-09-28,6,19
1205_2014-10-02,7,21
1210_2014-10-02,7,21
1211_2014-10-02,7,22
1213_2014-10-02,6,19
1215_2014-10-02,5,13
1249_2014-10-04,6,19
1250_2014-10-04,3,7
1274_2014-10-04,7,21
1277_2014-10-04,6,19
1278_2014-10-04,6,19
1279_2014-10-04,7,22
1283_2014-10-04,7,22
1298_2014-10-06,6,19
1316_2014-10-07,6,19
1320_2014-10-07,6,19
1321_2014-10-07,7,21
1327_2014-10-07,6,19
1331_2014-10-07,6,19
1333_2014-10-07,6,19
1339_2014-10-08,7,21
1340_2014-10-08,7,21
1341_2014-10-08,6,19
1342_2014-10-08,7,21
1355_2014-10-09,7,21
1365_2014-10-09,5,13
1371_2014-10-10,7,22
1374_2014-10-10,6,19
1394_2014-10-11,7,21
1436_2014-10-13,6,19
1445_2014-10-14,7,21
1454_2014-10-14,7,21
1480_2014-10-15,7,21
1481_2014-10-15,7,21
1491_2014-10-16,7,21
1551_2014-10-18,6,19
1561_2014-10-19,7,21
1567_2014-10-18,5,11
1568_2014-10-18,7,21
1571_2014-10-20,5,11
1622_2014-10-22,7,21
1623_2014-10-24,7,21
1648_2014-10-23,6,19
1651_2014-10-24,3,7
1652_2014-10-24,6,19
1686_2014-10-24,6,19
1689_2014-10-25,6,19
1690_2014-10-25,6,19
505_2014-07-24,5,13
507_2014-07-24,5,13
509_2014-07-24,5,13
517_2014-07-24,6,16
531_2014-07-27,6,16
573_2014-08-02,5,13
653_2014-08-15,7,22
657_2014-08-16,5,13
678_2014-08-19,5,13
684_2014-08-20,5,11
691_2014-08-21,7,21
701_2014-08-22,5,13
740_2014-08-26,5,13
742_2014-08-26,5,13
768_2014-08-27,7,21
786_2014-08-28,5,13
787_2014-08-28,5,13
789_2014-08-29,7,21
955_2014-09-11,5,11
976_2014-09-14,5,13
989_2014-09-15,5,11
Conakry_633_2014-08-12,7,21
Conakry_645_2014-08-14,7,21
Makona-Mali-DPR1_2014-10-23,7,21
Makona-Mali-DPR2_2014-11-12,7,21
Makona-UK2_2014-12-29,8,25
Makona-UK3_2015-03-12,1,2
Makona-UK1.1_2014-08-25,7,22
J0001_2014-09-27,4,10
J0002_2014-09-27,4,10
J0003_2014-09-28,5,11
J0004_2014-09-28,8,25
J0005_2014-09-26,4,10
J0006_2014-09-28,8,25
J0007_2014-09-27,4,10
J0008_2014-09-29,4,10
J0009_2014-09-28,5,14
J0010_2014-09-28,5,14
J0011_2014-09-29,5,13
J0012_2014-09-29,5,13
J0013_2014-09-28,5,13
J0014_2014-09-29,5,13
J0015_2014-09-26,5,13
J0016_2014-09-30,4,10
J0017_2014-09-26,5,13
J0018_2014-09-30,5,13
J0019_2014-09-25,5,13
J0020_2014-09-25,5,13
J0021_2014-09-29,5,13
J0022_2014-09-25,5,13
J0023_2014-10-01,5,14
J0024_2014-09-29,4,10
J0025_2014-10-02,5,14
J0026_2014-10-02,8,25
J0027_2014-10-02,5,14
J0028_2014-10-02,4,10
J0029_2014-09-29,5,13
J0030_2014-10-03,5,13
J0031_2014-10-03,5,14
J0032_2014-09-30,5,11
J0033_2014-10-03,5,14
J0034_2014-09-30,5,14
J0035_2014-10-01,5,14
J0036_2014-10-03,5,14
J0037_2014-10-03,5,14
J0038_2014-09-30,5,11
J0039_2014-10-03,4,10
J0040_2014-10-04,8,25
J0041_2014-10-04,4,10
J0042_2014-10-04,4,10
J0043_2014-10-04,8,24
J0044_2014-10-05,8,27
J0045_2014-10-05,8,25
J0046_2014-10-07,5,14
J0047_2014-10-05,8,27
J0048_2014-10-05,5,11
J0049_2014-10-07,5,13
J0050_2014-10-05,4,10
J0051_2014-10-07,7,22
J0052_2014-10-08,8,27
J0053_2014-10-06,7,22
J0054_2014-10-06,7,22
J0055_2014-10-06,5,14
J0056_2014-10-08,5,14
J0057_2014-10-05,5,14
J0058_2014-10-08,5,14
J0059_2014-10-08,8,27
J0060_2014-10-06,8,27
J0061_2014-10-10,5,13
J0062_2014-10-10,5,14
J0063_2014-10-10,5,14
J0064_2014-10-09,8,25
J0065_2014-10-09,8,27
J0066_2014-10-10,4,10
J0067_2014-10-09,5,14
J0068_2014-10-09,8,25
J0069_2014-10-09,8,25
J0070_2014-10-09,5,14
J0071_2014-10-09,5,14
J0072_2014-10-09,5,14
J0073_2014-10-12,5,13
J0074_2014-10-13,5,11
J0075_2014-10-17,8,27
J0076_2014-10-17,5,14
J0077_2014-10-17,8,27
J0078_2014-10-18,8,23
J0079_2014-10-16,5,11
J0080_2014-10-18,8,24
J0081_2014-10-16,8,25
J0082_2014-10-16,5,14
J0083_2014-10-18,5,14
J0084_2014-10-16,5,14
J0085_2014-10-17,5,11
J0086_2014-10-23,8,27
J0087_2014-10-23,8,27
J0088_2014-10-20,5,11
J0089_2014-10-23,4,10
J0090_2014-10-23,8,27
J0091_2014-10-25,8,25
J0092_2014-10-25,7,22
J0093_2014-10-24,8,24
J0094_2014-10-27,8,27
J0095_2014-10-27,5,14
J0096_2014-10-27,5,13
J0097_2014-10-28,5,14
J0098_2014-10-28,8,25
J0099_2014-10-28,7,22
J0100_2014-10-26,8,25
J0101_2014-10-29,5,11
J0102_2014-10-27,5,11
J0103_2014-10-29,5,11
J0104_2014-10-29,5,11
J0105_2014-10-29,5,11
J0106_2014-10-28,8,25
J0107_2014-10-29,8,25
J0108_2014-10-28,8,25
J0109_2014-10-31,5,14
J0110_2014-10-31,5,14
J0111_2014-10-30,5,14
J0112_2014-10-31,4,10
J0113_2014-10-30,4,10
J0114_2014-10-29,5,13
J0115_2014-10-29,5,13
J0116_2014-10-30,8,25
J0117_2014-10-31,8,25
J0118_2014-10-31,5,11
J0119_2014-10-30,5,14
J0120_2014-10-30,5,14
J0121_2014-10-29,4,10
J0122_2014-10-29,5,14
J0123_2014-11-01,5,13
J0124_2014-11-02,8,27
J0125_2014-10-31,5,14
J0126_2014-10-31,5,14
J0127_2014-10-30,5,14
J0128_2014-10-31,5,14
J0129_2014-11-02,1,1
J0130_2014-11-02,5,14
J0131_2014-10-30,5,14
J0132_2014-11-02,8,27
J0133_2014-10-31,8,25
J0134_2014-10-31,4,10
J0136_2014-11-01,8,24
J0137_2014-11-01,7,22
J0138_2014-11-01,5,14
J0139_2014-10-30,5,14
J0140_2014-10-30,5,13
J0141_2014-11-04,5,11
J0142_2014-11-03,5,13
J0143_2014-11-04,4,10
J0144_2014-11-04,4,10
J0145_2014-11-06,5,14
J0146_2014-11-07,4,10
J0147_2014-11-07,4,10
J0148_2014-11-06,8,25
J0149_2014-11-07,4,10
J0150_2014-11-06,4,10
J0151_2014-11-07,8,27
J0152_2014-11-07,5,13
J0153_2014-11-07,8,27
J0154_2014-11-07,4,10
J0155_2014-11-07,5,14
J0156_2014-11-07,5,13
J0157_2014-11-06,4,10
J0158_2014-11-08,5,14
J0159_2014-11-05,4,10
J0160_2014-11-07,5,13
J0161_2014-11-08,5,14
J0162_2014-11-09,5,14
J0163_2014-11-08,5,13
J0164_2014-11-09,5,13
J0165_2014-11-08,5,11
J0166_2014-11-08,5,14
J0167_2014-11-08,8,27
J0168_2014-11-11,5,11
J0170_2014-11-10,8,25
J0171_2014-11-10,4,10
J0172_2014-11-11,8,27
J0173_2014-11-11,4,10
J0174_2014-11-11,4,10
J0175_2014-11-11,5,14
CDC-NIH-1122_2014-09-16,7,22
CDC-NIH-1650_2014-09-27,7,22
CDC-NIH-2303_2014-10-10,7,20
CDC-NIH-2313_2014-10-10,7,22
CDC-NIH-257_2014-08-27,7,22
CDC-NIH-259_2014-08-27,7,22
CDC-NIH-261_2014-08-27,7,20
CDC-NIH-2984_2014-10-23,7,21
CDC-NIH-3762_2014-11-19,7,22
CDC-NIH-3827_2014-11-23,7,20
CDC-NIH-3832_2014-11-23,7,21
CDC-NIH-3871_2014-11-25,7,20
CDC-NIH-3874_2014-11-25,7,20
CDC-NIH-3878_2014-11-25,7,21
CDC-NIH-595_2014-09-04,7,22
CDC-NIH-603_2014-09-04,7,22
CDC-NIH-683_2014-09-06,7,22
CDC-NIH-686_2014-09-06,7,21
CDC-NIH-708_2014-09-07,7,20
CDC-NIH-710_2014-09-07,7,22
LIBR0008_2014-10-31,7,22
LIBR0058_2014-11-05,7,20
